@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
-0.875,0.484,12.416,NONE,0.683
0.141,0.99,11.888,NONE,0.929
0.975,0.221,12.389,NONE,-0.026
0.493,-0.87,13.1,NONE,-0.968
-0.711,-0.703,12.841,NONE,-0.5
-0.898,0.439,11.81,NONE,0.636
0.028,1.0,11.219,NONE,0.968
0.918,0.398,11.623,NONE,0.173
0.954,-0.3,12.127,RIGHT,-0.52
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,LEFT,-1.0
-0.025,-1.0,0.489,LEFT,-0.999
-0.096,-0.995,0.927,LEFT,-0.993
-0.205,-0.979,1.271,LEFT,-0.973
-0.34,-0.941,1.491,LEFT,-0.93
-0.48,-0.877,1.574,LEFT,-0.862
-0.61,-0.792,1.523,LEFT,-0.773
-0.718,-0.696,1.355,LEFT,-0.676
-0.798,-0.602,1.097,LEFT,-0.585
-0.851,-0.525,0.778,LEFT,-0.512
-0.881,-0.473,0.421,LEFT,-0.466
-0.885,-0.466,0.347,LEFT,-0.46
-0.892,-0.451,-0.027,LEFT,-0.453
-0.883,-0.47,-0.396,LEFT,-0.478
-0.854,-0.52,-0.743,LEFT,-0.533
-0.804,-0.595,-1.048,LEFT,-0.612
-0.729,-0.685,-1.29,LEFT,-0.704
-0.628,-0.778,-1.443,LEFT,-0.796
-0.507,-0.862,-1.486,LEFT,-0.877
-0.377,-0.926,-1.404,LEFT,-0.936
-0.252,-0.968,-1.198,LEFT,-0.973
-0.15,-0.989,-0.882,LEFT,-0.991
-0.082,-0.997,-0.485,LEFT,-0.997
-0.055,-0.999,-0.045,LEFT,-0.999
-0.073,-0.997,0.394,LEFT,-0.997
-0.131,-0.991,0.792,LEFT,-0.989
-0.226,-0.974,1.109,NONE,-0.969
-0.32,-0.947,0.83,NONE,-0.942
-0.382,-0.924,0.477,NONE,-0.921
-0.407,-0.913,0.084,NONE,-0.913
-0.397,-0.918,-0.312,NONE,-0.921
-0.351,-0.936,-0.676,NONE,-0.941
-0.272,-0.962,-0.975,NONE,-0.968
-0.166,-0.986,-1.18,NONE,-0.99
-0.043,-0.999,-1.271,NONE,-1.0
0.083,-0.997,-1.238,NONE,-0.994
0.199,-0.98,-1.086,NONE,-0.975
0.293,-0.956,-0.833,NONE,-0.951
0.357,-0.934,-0.505,NONE,-0.931
0.387,-0.922,-0.135,NONE,-0.921
0.382,-0.924,0.244,NONE,-0.926
0.343,-0.94,0.597,NONE,-0.944
0.271,-0.963,0.892,NONE,-0.967
0.173,-0.985,1.101,NONE,-0.989
0.058,-0.998,1.204,NONE,-0.999
-0.064,-0.998,1.189,NONE,-0.996
-0.176,-0.984,1.059,NONE,-0.981
-0.268,-0.963,0.83,NONE,-0.959
-0.333,-0.943,0.526,NONE,-0.939
-0.367,-0.93,0.177,NONE,-0.929
-0.371,-0.929,-0.041,RIGHT,-0.93
-0.326,-0.945,-0.884,RIGHT,-0.951
-0.204,-0.979,-1.638,RIGHT,-0.985
-0.011,-1.0,-2.229,RIGHT,-0.999
0.231,-0.973,-2.599,RIGHT,-0.96
0.48,-0.877,-2.723,RIGHT,-0.85
0.696,-0.718,-2.615,RIGHT,-0.681
0.851,-0.525,-2.327,RIGHT,-0.486
0.943,-0.333,-1.922,RIGHT,-0.298
0.986,-0.169,-1.457,RIGHT,-0.142
0.999,-0.049,-0.971,RIGHT,-0.031
1.0,-0.03,-0.873,NONE,-0.015
1.0,0.008,0.111,NONE,0.003
0.999,-0.052,1.084,NONE,-0.076
0.978,-0.208,2.04,NONE,-0.249
0.897,-0.442,2.941,NONE,-0.496
0.702,-0.712,3.702,NONE,-0.763
0.371,-0.928,4.199,NONE,-0.957
-0.049,-0.999,4.318,NONE,-0.991
-0.453,-0.892,4.024,NONE,-0.853
-0.746,-0.666,3.389,NONE,-0.615
-0.908,-0.418,2.538,NONE,-0.373
-0.944,-0.331,2.165,RIGHT,-0.292
-0.981,-0.192,0.703,RIGHT,-0.181
-0.981,-0.195,-0.76,RIGHT,-0.213
-0.941,-0.337,-2.192,RIGHT,-0.381
-0.807,-0.59,-3.531,RIGHT,-0.648
-0.503,-0.864,-4.648,RIGHT,-0.908
-0.023,-1.0,-5.367,RIGHT,-0.996
0.504,-0.864,-5.571,RIGHT,-0.802
0.88,-0.475,-5.319,RIGHT,-0.38
1.0,0.014,-4.826,RIGHT,0.109
0.891,0.454,-4.338,RIGHT,0.528
0.631,0.776,-4.041,RIGHT,0.824
0.278,0.961,-4.049,RIGHT,0.98
-0.139,0.99,-4.434,RIGHT,0.974
-0.58,0.814,-5.239,RIGHT,0.748
-0.932,0.362,-6.437,RIGHT,0.237
-0.971,0.238,-6.711,NONE,0.103
-0.889,-0.458,-7.593,NONE,-0.589
-0.299,-0.954,-7.854,NONE,-0.99
0.486,-0.874,-7.854,NONE,-0.787
0.954,-0.3,-7.13,NONE,-0.164
0.937,0.348,-6.102,NONE,0.458
0.762,0.648,-5.563,LEFT,0.727
0.36,0.933,-4.46,LEFT,0.961
-0.04,0.999,-3.766,LEFT,0.993
-0.388,0.922,-3.445,LEFT,0.893
-0.674,0.738,-3.436,LEFT,0.691
-0.888,0.46,-3.673,LEFT,0.393
-0.996,0.092,-4.068,LEFT,0.009
-0.944,-0.331,-4.491,LEFT,-0.415
-0.695,-0.719,-4.764,LEFT,-0.782
-0.287,-0.958,-4.707,LEFT,-0.98
0.157,-0.988,-4.223,LEFT,-0.971
0.514,-0.858,-3.345,LEFT,-0.823
0.73,-0.684,-2.197,LEFT,-0.653
0.827,-0.562,-0.91,LEFT,-0.549
0.844,-0.536,0.151,LEFT,-0.541
0.798,-0.603,1.454,LEFT,-0.628
0.657,-0.754,2.655,LEFT,-0.789
0.389,-0.921,3.647,LEFT,-0.948
-0.002,-1.0,4.305,LEFT,-0.996
-0.433,-0.901,4.546,LEFT,-0.859
0.0,-1.0,0.0,LEFT,-1.0
-0.025,-1.0,0.489,LEFT,-0.999
-0.096,-0.995,0.927,LEFT,-0.993
-0.205,-0.979,1.271,LEFT,-0.973
-0.34,-0.941,1.491,LEFT,-0.93
-0.48,-0.877,1.574,LEFT,-0.862
-0.61,-0.792,1.523,LEFT,-0.773
-0.718,-0.696,1.355,LEFT,-0.676
-0.798,-0.602,1.097,LEFT,-0.585
-0.851,-0.525,0.778,LEFT,-0.512
-0.881,-0.473,0.421,LEFT,-0.466
-0.892,-0.451,0.048,LEFT,-0.451
-0.886,-0.464,-0.323,LEFT,-0.47
-0.862,-0.507,-0.676,LEFT,-0.52
-0.816,-0.578,-0.992,LEFT,-0.595
-0.746,-0.666,-1.248,LEFT,-0.685
-0.65,-0.76,-1.42,LEFT,-0.778
-0.533,-0.846,-1.487,LEFT,-0.862
-0.403,-0.915,-1.431,LEFT,-0.926
-0.377,-0.926,-1.404,RIGHT,-0.937
-0.204,-0.979,-2.177,RIGHT,-0.987
0.043,-0.999,-2.737,RIGHT,-0.995
0.326,-0.945,-3.028,LEFT,-0.924
0.555,-0.832,-2.061,LEFT,-0.809
0.674,-0.739,-0.935,LEFT,-0.728
0.699,-0.715,0.249,LEFT,-0.72
0.637,-0.771,1.402,LEFT,-0.79
0.477,-0.879,2.438,LEFT,-0.902
0.209,-0.978,3.254,LEFT,-0.99
-0.142,-0.99,3.756,LEFT,-0.976
-0.504,-0.864,3.898,LEFT,-0.822
-0.79,-0.612,3.716,LEFT,-0.553
-0.953,-0.301,3.316,LEFT,-0.239
-0.984,-0.176,3.123,LEFT,-0.116
-0.994,0.11,2.618,LEFT,0.16
-0.94,0.34,2.143,LEFT,0.379
-0.857,0.515,1.741,LEFT,0.543
-0.766,0.643,1.429,LEFT,0.664
-0.675,0.738,1.21,LEFT,0.753
-0.588,0.809,1.08,LEFT,0.822
-0.499,0.867,1.037,LEFT,0.877
-0.405,0.914,1.083,LEFT,0.923
-0.298,0.954,1.226,LEFT,0.962
-0.167,0.986,1.482,LEFT,0.99
-0.002,1.0,1.879,LEFT,0.999
0.211,0.977,2.456,LEFT,0.965
0.477,0.879,3.261,LEFT,0.845
0.768,0.641,4.333,LEFT,0.571
0.98,0.197,5.653,LEFT,0.083
0.906,-0.423,7.048,LEFT,-0.549
0.362,-0.932,8.131,LEFT,-0.979
-0.452,-0.892,8.503,LEFT,-0.803
-0.965,-0.261,8.18,LEFT,-0.101
-0.864,0.503,7.655,LEFT,0.628
-0.288,0.958,7.488,LEFT,0.99
0.458,0.889,7.996,LEFT,0.803
0.971,0.238,9.151,LEFT,0.055
0.737,-0.676,10.467,LEFT,-0.815
-0.256,-0.967,11.125,LEFT,-0.886
-0.647,-0.763,11.101,NONE,-0.602
-0.981,0.195,10.109,NONE,0.386
-0.399,0.917,9.283,NONE,0.975
0.487,0.873,9.239,NONE,0.768
0.994,0.108,9.927,NONE,-0.092
0.601,-0.799,10.685,NONE,-0.909
-0.418,-0.908,10.677,NONE,-0.799
-0.994,-0.11,9.809,NONE,0.084
-0.682,0.731,8.833,NONE,0.839
0.106,0.994,8.449,NONE,0.962
0.822,0.569,8.845,NONE,0.414
0.949,-0.315,9.688,NONE,-0.493
0.246,-0.969,10.231,NONE,-0.999
-0.692,-0.722,9.888,NONE,-0.573
-0.991,0.135,8.899,NONE,0.306
-0.559,0.829,8.011,NONE,0.907
0.0,-1.0,0.0,LEFT,-1.0
-0.025,-1.0,0.489,LEFT,-0.999
-0.096,-0.995,0.927,LEFT,-0.993
-0.205,-0.979,1.271,LEFT,-0.973
-0.34,-0.941,1.491,LEFT,-0.93
-0.48,-0.877,1.574,LEFT,-0.862
-0.61,-0.792,1.523,LEFT,-0.773
-0.718,-0.696,1.355,LEFT,-0.676
-0.798,-0.602,1.097,LEFT,-0.585
-0.851,-0.525,0.778,LEFT,-0.512
-0.881,-0.473,0.421,LEFT,-0.466
-0.892,-0.451,0.048,LEFT,-0.451
-0.886,-0.464,-0.323,LEFT,-0.47
-0.862,-0.507,-0.676,LEFT,-0.52
-0.816,-0.578,-0.992,LEFT,-0.595
-0.746,-0.666,-1.248,LEFT,-0.685
-0.671,-0.741,-1.394,NONE,-0.761
-0.537,-0.844,-1.974,NONE,-0.865
-0.34,-0.941,-2.386,NONE,-0.956
-0.096,-0.995,-2.577,NONE,-0.999
0.16,-0.987,-2.52,NONE,-0.978
0.389,-0.921,-2.224,NONE,-0.903
0.563,-0.826,-1.732,NONE,-0.807
0.675,-0.737,-1.106,NONE,-0.723
0.723,-0.691,-0.549,NONE,-0.684
0.736,-0.677,0.172,NONE,-0.681
0.699,-0.715,0.874,NONE,-0.728
0.609,-0.793,1.507,NONE,-0.812
0.459,-0.889,2.017,NONE,-0.907
0.254,-0.967,2.348,NONE,-0.978
0.015,-1.0,2.457,NONE,-0.999
-0.225,-0.974,2.328,NONE,-0.963
-0.429,-0.903,1.982,NONE,-0.886
-0.579,-0.815,1.466,NONE,-0.799
-0.602,-0.799,1.347,NONE,-0.783
-0.681,-0.733,0.704,NONE,-0.724
-0.707,-0.708,0.016,NONE,-0.708
-0.684,-0.73,-0.666,NONE,-0.74
-0.608,-0.794,-1.293,NONE,-0.81
-0.536,-0.844,-1.622,LEFT,-0.861
-0.395,-0.919,-1.562,LEFT,-0.931
-0.256,-0.967,-1.365,LEFT,-0.973
-0.136,-0.991,-1.042,NONE,-0.993
-0.029,-1.0,-1.113,NONE,-1.0
0.082,-0.997,-1.075,NONE,-0.995
0.183,-0.983,-0.934,NONE,-0.98
0.262,-0.965,-0.706,NONE,-0.961
0.317,-0.948,-0.414,NONE,-0.946
0.341,-0.94,-0.086,NONE,-0.94
0.333,-0.943,0.245,NONE,-0.945
0.295,-0.955,0.552,NONE,-0.959
0.229,-0.974,0.804,NONE,-0.977
0.141,-0.99,0.977,NONE,-0.993
0.039,-0.999,1.056,NONE,-1.0
-0.025,-1.0,1.053,LEFT,-0.999
-0.151,-0.989,1.458,LEFT,-0.984
-0.307,-0.952,1.72,LEFT,-0.941
-0.47,-0.883,1.821,LEFT,-0.865
-0.621,-0.783,1.766,LEFT,-0.761
-0.744,-0.669,1.577,LEFT,-0.645
-0.832,-0.555,1.288,LEFT,-0.534
-0.888,-0.459,0.932,LEFT,-0.443
-0.92,-0.392,0.537,LEFT,-0.383
-0.932,-0.362,0.124,LEFT,-0.36
-0.929,-0.369,-0.288,LEFT,-0.375
-0.91,-0.414,-0.686,LEFT,-0.427
-0.871,-0.492,-1.052,LEFT,-0.511
-0.804,-0.594,-1.363,LEFT,-0.616
-0.708,-0.706,-1.592,LEFT,-0.729
-0.582,-0.814,-1.709,LEFT,-0.833
-0.435,-0.901,-1.691,LEFT,-0.915
-0.284,-0.959,-1.526,LEFT,-0.967
-0.148,-0.989,-1.221,LEFT,-0.992
-0.047,-0.999,-0.803,LEFT,-0.999
-0.008,-1.0,-0.514,NONE,-1.0
0.044,-0.999,-0.491,NONE,-0.999
0.089,-0.996,-0.421,NONE,-0.995
0.126,-0.992,-0.311,NONE,-0.991
0.15,-0.989,-0.172,NONE,-0.988
0.16,-0.987,-0.018,NONE,-0.987
0.154,-0.988,0.136,NONE,-0.989
0.133,-0.991,0.276,NONE,-0.992
0.099,-0.995,0.387,NONE,-0.996
0.058,-0.998,0.461,NONE,-0.999
0.01,-1.0,0.489,NONE,-1.0
-0.039,-0.999,0.469,NONE,-0.999
-0.075,-0.997,0.421,NONE,-0.997
-0.112,-0.994,0.325,NONE,-0.993
-0.138,-0.99,0.199,NONE,-0.99
-0.151,-0.989,0.054,NONE,-0.988
-0.149,-0.989,-0.093,NONE,-0.989
-0.133,-0.991,-0.231,NONE,-0.992
-0.103,-0.995,-0.345,NONE,-0.995
-0.066,-0.998,-0.424,NONE,-0.998
-0.021,-1.0,-0.462,NONE,-1.0
0.026,-1.0,-0.455,NONE,-0.999
0.069,-0.998,-0.404,NONE,-0.997
0.105,-0.994,-0.314,NONE,-0.994
0.13,-0.991,-0.196,NONE,-0.991
0.143,-0.99,-0.059,NONE,-0.99
0.142,-0.99,0.082,NONE,-0.99
0.127,-0.992,0.213,NONE,-0.992
0.123,-0.992,0.237,NONE,-0.993
0.093,-0.996,0.342,NONE,-0.996
0.056,-0.998,0.412,NONE,-0.999
0.013,-1.0,0.441,NONE,-1.0
-0.031,-1.0,0.428,NONE,-0.999
-0.072,-0.997,0.374,NONE,-0.997
-0.104,-0.995,0.284,NONE,-0.994
-0.127,-0.992,0.167,NONE,-0.992
-0.137,-0.991,0.036,NONE,-0.991
-0.137,-0.991,-0.018,RIGHT,-0.991
-0.104,-0.995,-0.638,RIGHT,-0.996
-0.013,-1.0,-1.191,RIGHT,-1.0
0.129,-0.992,-1.623,RIGHT,-0.987
0.302,-0.953,-1.895,RIGHT,-0.941
0.482,-0.876,-1.991,RIGHT,-0.856
0.644,-0.765,-1.918,RIGHT,-0.74
0.772,-0.636,-1.703,RIGHT,-0.61
0.861,-0.509,-1.384,RIGHT,-0.486
0.915,-0.402,-1.0,RIGHT,-0.385
0.944,-0.329,-0.579,RIGHT,-0.319
0.956,-0.295,-0.143,RIGHT,-0.293
0.953,-0.302,0.292,RIGHT,-0.308
0.937,-0.35,0.715,RIGHT,-0.364
0.901,-0.434,1.108,RIGHT,-0.454
0.891,-0.455,1.181,LEFT,-0.478
0.792,-0.61,2.496,LEFT,-0.651
0.569,-0.822,3.644,LEFT,-0.863
0.194,-0.981,4.488,LEFT,-0.995
-0.274,-0.962,4.905,LEFT,-0.93
-0.696,-0.718,4.87,LEFT,-0.647
-0.913,-0.409,4.593,LEFT,-0.324
-1.0,0.014,4.096,LEFT,0.095
-0.922,0.388,3.605,LEFT,0.453
-0.739,0.674,3.251,LEFT,0.72
-0.493,0.87,3.112,LEFT,0.899
-0.199,0.98,3.238,LEFT,0.991
0.143,0.99,3.672,LEFT,0.976
0.519,0.855,4.455,LEFT,0.804
0.595,0.804,4.655,RIGHT,0.745
0.896,0.445,4.851,RIGHT,0.355
0.999,-0.043,5.248,RIGHT,-0.149
0.889,-0.458,5.557,RIGHT,-0.555
0.504,-0.864,5.703,RIGHT,-0.915
-0.031,-1.0,5.383,RIGHT,-0.991
-0.506,-0.863,4.558,RIGHT,-0.814
-0.801,-0.598,3.361,RIGHT,-0.545
-0.931,-0.366,1.975,RIGHT,-0.331
-0.969,-0.246,0.527,RIGHT,-0.238
-0.964,-0.265,-0.921,RIGHT,-0.286
-0.908,-0.418,-2.329,RIGHT,-0.462
-0.745,-0.667,-3.621,RIGHT,-0.721
-0.411,-0.912,-4.661,RIGHT,-0.946
0.078,-0.997,-5.282,LEFT,-0.984
0.537,-0.844,-4.42,LEFT,-0.795
0.813,-0.582,-3.205,LEFT,-0.531
0.933,-0.361,-1.814,LEFT,-0.33
0.966,-0.257,-0.368,LEFT,-0.253
0.957,-0.291,1.074,LEFT,-0.314
0.89,-0.456,2.468,LEFT,-0.501
0.708,-0.706,3.732,LEFT,-0.759
0.353,-0.936,4.723,LEFT,-0.965
-0.143,-0.99,5.282,LEFT,-0.969
-0.628,-0.778,5.342,LEFT,-0.707
-0.932,-0.364,5.006,LEFT,-0.269
-0.995,0.104,4.496,NONE,0.191
-0.876,0.483,3.529,NONE,0.542
-0.685,0.728,2.731,NONE,0.763
-0.492,0.871,2.131,NONE,0.891
-0.317,0.948,1.717,NONE,0.958
-0.164,0.986,1.467,NONE,0.991
-0.025,1.0,1.361,NONE,1.0
0.112,0.994,1.39,NONE,0.99
0.255,0.967,1.553,NONE,0.958
0.414,0.91,1.863,NONE,0.894
0.594,0.804,2.334,NONE,0.775
0.783,0.622,2.983,NONE,0.573
0.945,0.327,3.801,NONE,0.252
1.0,0.0,4.536,NONE,-0.093
0.878,-0.479,5.428,NONE,-0.573
0.474,-0.881,6.055,NONE,-0.932
-0.122,-0.992,6.172,NONE,-0.97
-0.661,-0.751,5.714,NONE,-0.672
-0.949,-0.314,4.849,NONE,-0.222
-0.993,0.116,3.838,NONE,0.189
-0.901,0.435,2.87,NONE,0.484
-0.769,0.639,2.027,NONE,0.669
-0.653,0.758,1.316,NONE,0.774
-0.573,0.82,0.709,NONE,0.827
-0.537,0.844,0.164,NONE,0.845
-0.546,0.838,-0.362,NONE,0.834
-0.597,0.802,-0.912,NONE,0.79
-0.69,0.723,-1.527,NONE,0.701
-0.813,0.582,-2.243,RIGHT,0.543
-0.945,0.326,-3.577,RIGHT,0.254
-0.995,-0.097,-4.999,RIGHT,-0.198
-0.786,-0.618,-6.343,RIGHT,-0.714
-0.217,-0.976,-7.293,RIGHT,-0.997
0.506,-0.863,-7.571,RIGHT,-0.776
0.957,-0.291,-7.243,RIGHT,-0.151
0.92,0.391,-6.715,RIGHT,0.51
0.493,0.87,-6.433,RIGHT,0.926
-0.136,0.991,-6.685,RIGHT,0.964
-0.397,0.918,-6.962,NONE,0.853
-0.904,0.427,-7.553,NONE,0.284
-0.937,-0.351,-7.854,NONE,-0.504
-0.33,-0.944,-7.854,NONE,-0.988
0.375,-0.927,-7.854,NONE,-0.846
0.672,-0.741,-7.854,NONE,-0.615
1.0,-0.012,-7.718,NONE,0.14
0.759,0.651,-6.747,NONE,0.746
0.217,0.976,-6.191,NONE,0.995
-0.386,0.923,-6.214,NONE,0.867
-0.863,0.504,-6.781,NONE,0.382
-0.982,-0.19,-7.653,NONE,-0.34
-0.543,-0.839,-7.854,NONE,-0.919
0.268,-0.963,-7.854,NONE,-0.905
0.884,-0.467,-7.741,NONE,-0.327
0.995,0.102,-6.923,LEFT,0.235
0.752,0.659,-5.482,LEFT,0.736
0.353,0.936,-4.387,LEFT,0.962
-0.04,0.999,-3.697,LEFT,0.994
-0.38,0.925,-3.372,LEFT,0.897
-0.662,0.749,-3.355,LEFT,0.703
-0.877,0.481,-3.581,LEFT,0.416
-0.992,0.124,-3.97,LEFT,0.044
-0.957,-0.29,-4.397,LEFT,-0.373
-0.732,-0.682,-4.695,LEFT,-0.748
-0.342,-0.94,-4.683,LEFT,-0.968
0.102,-0.995,-4.254,LEFT,-0.983
0.47,-0.883,-3.425,LEFT,-0.85
0.702,-0.713,-2.311,LEFT,-0.681
0.811,-0.584,-1.044,LEFT,-0.57
0.833,-0.553,0.272,LEFT,-0.56
0.779,-0.627,1.559,LEFT,-0.653
0.626,-0.78,2.735,LEFT,-0.814
0.346,-0.938,3.69,LEFT,-0.962
0.198,-0.98,3.982,LEFT,-0.993
-0.223,-0.975,4.431,LEFT,-0.951
-0.623,-0.782,4.465,LEFT,-0.724
-0.894,-0.448,4.165,LEFT,-0.373
-0.997,-0.071,3.685,LEFT,0.002
-0.963,0.268,3.181,LEFT,0.328
-0.843,0.538,2.762,LEFT,0.583
-0.676,0.737,2.489,LEFT,0.77
-0.479,0.878,2.397,LEFT,0.9
-0.252,0.968,2.511,LEFT,0.979
0.011,1.0,2.863,LEFT,0.998
0.32,0.947,3.49,LEFT,0.922
0.659,0.752,4.431,LEFT,0.689
0.94,0.341,5.675,LEFT,0.23
0.958,-0.285,7.074,LEFT,-0.42
0.49,-0.872,8.25,LEFT,-0.941
-0.339,-0.941,8.747,LEFT,-0.868
-0.937,-0.351,8.491,RIGHT,-0.191
-0.916,0.402,6.959,RIGHT,0.523
-0.505,0.863,5.684,RIGHT,0.914
-0.004,1.0,4.882,RIGHT,0.996
0.448,0.894,4.559,RIGHT,0.85
0.796,0.605,4.633,RIGHT,0.529
0.985,0.17,4.974,RIGHT,0.071
0.94,-0.34,5.388,RIGHT,-0.44
0.621,-0.783,5.619,RIGHT,-0.848
0.113,-0.994,5.432,RIGHT,-1.0
-0.388,-0.922,4.737,RIGHT,-0.882
-0.731,-0.683,3.631,RIGHT,-0.629
-0.899,-0.438,2.291,RIGHT,-0.399
-0.956,-0.292,0.86,RIGHT,-0.278
-0.96,-0.278,-0.584,RIGHT,-0.292
-0.917,-0.4,-1.996,RIGHT,-0.439
-0.779,-0.627,-3.311,RIGHT,-0.679
-0.483,-0.875,-4.405,RIGHT,-0.915
-0.025,-1.0,-5.116,RIGHT,-0.997
0.482,-0.876,-5.336,RIGHT,-0.82
0.856,-0.517,-5.111,RIGHT,-0.427
0.999,-0.054,-4.634,RIGHT,0.037
0.928,0.374,-4.132,RIGHT,0.448
0.713,0.701,-3.779,RIGHT,0.753
0.41,0.912,-3.686,RIGHT,0.94
0.342,0.94,-3.705,RIGHT,0.962
-0.033,0.999,-4.011,RIGHT,0.993
-0.449,0.893,-4.702,RIGHT,0.846
-0.834,0.551,-5.787,RIGHT,0.449
-0.998,-0.062,-7.15,RIGHT,-0.206
-0.664,-0.747,-7.854,RIGHT,-0.849
0.157,-0.988,-7.854,RIGHT,-0.943
0.877,-0.481,-7.854,RIGHT,-0.318
0.932,0.361,-7.854,RIGHT,0.512
0.365,0.931,-7.854,RIGHT,0.978
-0.445,0.896,-7.854,RIGHT,0.805
-0.982,0.191,-7.854,RIGHT,-0.007
-0.656,-0.755,-7.854,RIGHT,-0.881
0.415,-0.91,-7.854,RIGHT,-0.79
1.0,0.003,-7.854,RIGHT,0.224
0.455,0.891,-7.854,RIGHT,0.967
-0.583,0.812,-7.854,RIGHT,0.66
-0.972,-0.236,-7.854,RIGHT,-0.471
-0.027,-1.0,-7.854,RIGHT,-0.971
0.968,-0.25,-7.854,RIGHT,0.012
0.499,0.866,-7.854,RIGHT,0.965
-0.697,0.717,-7.854,RIGHT,0.507
-0.83,-0.557,-7.854,RIGHT,-0.773
0.491,-0.871,-7.854,RIGHT,-0.686
0.908,0.419,-7.854,NONE,0.661
-0.282,0.959,-7.854,NONE,0.843
-0.989,-0.149,-7.854,NONE,-0.43
0.079,-0.997,-7.854,NONE,-0.929
0.0,-1.0,0.0,LEFT,-1.0
-0.025,-1.0,0.489,LEFT,-0.999
-0.096,-0.995,0.927,LEFT,-0.993
-0.205,-0.979,1.271,LEFT,-0.973
-0.34,-0.941,1.491,LEFT,-0.93
-0.48,-0.877,1.574,LEFT,-0.862
-0.56,-0.828,1.559,NONE,-0.811
-0.66,-0.751,0.943,NONE,-0.74
-0.704,-0.71,0.265,NONE,-0.707
-0.699,-0.715,-0.426,NONE,-0.723
-0.642,-0.766,-1.079,NONE,-0.781
-0.532,-0.847,-1.645,NONE,-0.865
-0.364,-0.931,-2.07,NONE,-0.946
-0.152,-0.988,-2.304,NONE,-0.994
0.081,-0.997,-2.316,NONE,-0.992
0.299,-0.954,-2.106,NONE,-0.941
0.475,-0.88,-1.703,NONE,-0.864
0.596,-0.803,-1.159,NONE,-0.789
0.662,-0.749,-0.529,NONE,-0.743
0.67,-0.743,-0.398,NONE,-0.739
0.674,-0.739,0.265,NONE,-0.743
0.629,-0.777,0.902,NONE,-0.789
0.533,-0.846,1.464,NONE,-0.862
0.383,-0.924,1.9,NONE,-0.938
0.186,-0.982,2.161,NONE,-0.99
-0.033,-0.999,2.215,NONE,-0.997
-0.246,-0.969,2.056,NONE,-0.959
-0.424,-0.906,1.705,NONE,-0.891
-0.552,-0.834,1.208,NONE,-0.821
-0.626,-0.78,0.618,NONE,-0.773
-0.649,-0.761,-0.014,NONE,-0.762
-0.624,-0.782,-0.639,NONE,-0.79
-0.568,-0.823,-1.101,RIGHT,-0.837
-0.429,-0.903,-2.081,RIGHT,-0.921
-0.192,-0.981,-2.868,RIGHT,-0.991
0.12,-0.993,-3.377,RIGHT,-0.982
0.453,-0.891,-3.559,RIGHT,-0.857
0.733,-0.68,-3.436,RIGHT,-0.629
0.913,-0.408,-3.088,RIGHT,-0.352
0.991,-0.135,-2.619,RIGHT,-0.083
0.995,0.102,-2.117,RIGHT,0.143
0.958,0.286,-1.64,RIGHT,0.316
0.908,0.419,-1.21,RIGHT,0.439
0.861,0.509,-0.834,RIGHT,0.522
0.853,0.523,-0.764,LEFT,0.533
0.848,0.53,0.564,LEFT,0.519
0.907,0.422,1.907,LEFT,0.385
0.985,0.175,3.31,LEFT,0.106
0.974,-0.225,4.743,LEFT,-0.319
0.719,-0.695,6.044,LEFT,-0.778
0.408,-0.913,6.643,RIGHT,-0.959
-0.224,-0.975,6.168,RIGHT,-0.94
-0.713,-0.701,5.132,RIGHT,-0.626
-0.946,-0.324,3.755,RIGHT,-0.256
-1.0,-0.029,2.263,RIGHT,0.013
-0.993,0.121,0.77,RIGHT,0.134
-0.992,0.125,-0.701,RIGHT,0.108
-1.0,-0.018,-2.164,RIGHT,-0.064
-0.953,-0.301,-3.601,RIGHT,-0.372
-0.742,-0.67,-4.907,RIGHT,-0.741
-0.289,-0.957,-5.878,RIGHT,-0.985
0.315,-0.949,-6.307,RIGHT,-0.902
0.813,-0.583,-6.172,RIGHT,-0.479
1.0,-0.027,-5.697,RIGHT,0.085
0.996,0.086,-5.589,LEFT,0.193
0.842,0.539,-4.126,LEFT,0.605
0.608,0.794,-2.881,LEFT,0.827
0.405,0.914,-1.866,LEFT,0.928
0.271,0.963,-1.026,LEFT,0.968
0.207,0.978,-0.292,LEFT,0.979
0.212,0.977,0.408,LEFT,0.975
0.287,0.958,1.139,LEFT,0.951
0.43,0.903,1.97,LEFT,0.884
0.637,0.771,2.965,LEFT,0.73
0.865,0.502,4.166,LEFT,0.425
0.999,0.041,5.547,LEFT,-0.073
0.834,-0.552,6.916,LEFT,-0.663
0.239,-0.971,7.9,LEFT,-0.997
-0.538,-0.843,8.165,LEFT,-0.744
-0.98,-0.199,7.797,LEFT,-0.046
-0.852,0.524,7.28,LEFT,0.642
-0.555,0.832,7.118,RIGHT,0.902
0.079,0.997,6.315,RIGHT,0.979
0.641,0.767,6.119,RIGHT,0.683
0.968,0.25,6.371,RIGHT,0.125
0.919,-0.393,6.765,RIGHT,-0.514
