@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
0.109,-0.994,3.252,RIGHT,3.16
-0.188,-0.982,2.678,RIGHT,2.531
-0.406,-0.914,1.856,RIGHT,1.67
-0.527,-0.85,0.877,RIGHT,0.671
-0.558,-0.83,-0.165,RIGHT,-0.373
-0.5,-0.866,-1.183,RIGHT,-1.377
-0.388,-0.922,-1.923,NONE,-1.991
-0.19,-0.982,-2.189,NONE,-2.217
0.033,-0.999,-2.244,NONE,-2.229
0.248,-0.969,-2.084,NONE,-2.027
0.428,-0.904,-1.729,NONE,-1.639
0.558,-0.83,-1.227,NONE,-1.114
0.632,-0.775,-0.63,NONE,-0.504
0.656,-0.755,0.008,NONE,0.137
0.632,-0.775,0.64,NONE,0.761
0.556,-0.831,1.217,NONE,1.321
0.429,-0.903,1.689,NONE,1.767
0.292,-0.956,1.959,LEFT,2.109
0.254,-0.967,2.109,LEFT,2.25
0.013,-1.0,2.72,LEFT,2.812
-0.275,-0.961,3.064,LEFT,3.098
-0.557,-0.831,3.122,LEFT,3.102
-0.78,-0.626,2.93,LEFT,2.868
-0.921,-0.39,2.562,LEFT,2.475
-0.94,-0.342,2.475,RIGHT,2.185
-0.985,-0.174,1.009,RIGHT,0.714
-0.989,-0.148,-0.463,RIGHT,-0.755
-0.965,-0.264,-1.911,RIGHT,-2.195
-0.864,-0.504,-3.291,RIGHT,-3.55
-0.606,-0.795,-4.488,RIGHT,-4.69
-0.157,-0.988,-5.326,RIGHT,-5.436
0.386,-0.922,-5.658,RIGHT,-5.661
0.818,-0.575,-5.495,RIGHT,-5.418
0.996,-0.085,-5.031,RIGHT,-4.925
0.924,0.382,-4.524,RIGHT,-4.438
0.679,0.734,-4.185,RIGHT,-4.149
0.615,0.789,-4.149,NONE,-4.027
0.341,0.94,-3.742,LEFT,-3.575
0.012,1.0,-3.039,LEFT,-2.937
-0.267,0.964,-2.64,LEFT,-2.592
-0.316,0.949,-2.592,RIGHT,-2.754
-0.585,0.811,-3.5,RIGHT,-3.713
-0.858,0.514,-4.67,RIGHT,-4.933
-1.0,0.005,-6.046,RIGHT,-6.329
-0.785,-0.62,-7.391,RIGHT,-7.62
-0.112,-0.994,-7.854,RIGHT,-7.854
0.666,-0.746,-7.854,RIGHT,-7.854
1.0,-0.021,-7.854,RIGHT,-7.851
0.732,0.681,-7.494,RIGHT,-7.446
0.077,0.997,-7.503,RIGHT,-7.588
-0.647,0.763,-7.854,RIGHT,-7.854
-1.0,-0.014,-7.854,RIGHT,-7.854
-0.517,-0.856,-7.854,RIGHT,-7.854
0.527,-0.85,-7.854,RIGHT,-7.854
0.997,0.075,-7.854,RIGHT,-7.854
0.439,0.899,-7.854,RIGHT,-7.854
0.246,0.969,-7.854,NONE,-7.854
-0.703,0.712,-7.854,NONE,-7.854
-0.959,-0.284,-7.854,NONE,-7.854
-0.356,-0.935,-7.854,RIGHT,-7.854
0.733,-0.68,-7.854,RIGHT,-7.854
0.916,0.401,-7.854,RIGHT,-7.854
0.04,0.999,-7.854,RIGHT,-7.854
-0.897,0.441,-7.854,RIGHT,-7.854
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.036,-0.999,0.582,RIGHT,0.473
-0.066,-0.998,0.025,RIGHT,-0.088
-0.041,-0.999,-0.529,RIGHT,-0.635
0.038,-0.999,-1.027,RIGHT,-1.115
0.161,-0.987,-1.42,RIGHT,-1.483
0.312,-0.95,-1.674,RIGHT,-1.707
0.471,-0.882,-1.773,RIGHT,-1.774
0.618,-0.786,-1.72,RIGHT,-1.692
0.738,-0.674,-1.536,RIGHT,-1.486
0.825,-0.565,-1.253,RIGHT,-1.188
0.881,-0.473,-0.904,RIGHT,-0.828
0.913,-0.408,-0.516,RIGHT,-0.435
0.925,-0.379,-0.111,RIGHT,-0.029
0.922,-0.388,0.295,RIGHT,0.374
0.901,-0.433,0.685,RIGHT,0.759
0.861,-0.509,1.041,RIGHT,1.107
0.794,-0.609,1.342,RIGHT,1.393
0.758,-0.652,1.441,NONE,1.585
0.631,-0.776,2.109,NONE,2.225
0.43,-0.903,2.611,NONE,2.686
0.167,-0.986,2.88,NONE,2.902
-0.122,-0.992,2.873,NONE,2.838
-0.387,-0.922,2.593,NONE,2.507
-0.591,-0.806,2.084,NONE,1.96
-0.723,-0.691,1.416,NONE,1.269
-0.782,-0.623,0.814,RIGHT,0.558
-0.793,-0.609,-0.466,RIGHT,-0.72
-0.722,-0.692,-1.705,RIGHT,-1.94
-0.548,-0.837,-2.814,RIGHT,-3.01
-0.249,-0.969,-3.681,RIGHT,-3.816
0.145,-0.989,-4.198,RIGHT,-4.253
0.543,-0.839,-4.313,RIGHT,-4.291
0.84,-0.543,-4.082,RIGHT,-4.005
0.983,-0.186,-3.638,RIGHT,-3.537
0.989,0.15,-3.129,RIGHT,-3.03
0.905,0.426,-2.667,RIGHT,-2.587
0.881,0.473,-2.587,RIGHT,-2.511
0.743,0.67,-2.265,RIGHT,-2.218
0.581,0.814,-2.093,RIGHT,-2.078
0.401,0.916,-2.089,RIGHT,-2.11
0.195,0.981,-2.273,RIGHT,-2.334
-0.049,0.999,-2.673,RIGHT,-2.782
-0.34,0.94,-3.33,RIGHT,-3.496
-0.663,0.748,-4.283,RIGHT,-4.51
-0.937,0.35,-5.528,RIGHT,-5.804
-0.965,-0.262,-6.929,RIGHT,-7.199
-0.522,-0.853,-7.854,RIGHT,-7.854
0.292,-0.956,-7.854,RIGHT,-7.854
0.916,-0.402,-7.854,RIGHT,-7.854
0.919,0.394,-7.854,RIGHT,-7.821
0.382,0.924,-7.662,RIGHT,-7.686
-0.379,0.925,-7.854,RIGHT,-7.854
-0.948,0.318,-7.854,RIGHT,-7.854
-0.999,-0.054,-7.854,RIGHT,-7.854
-0.461,-0.887,-7.854,RIGHT,-7.854
0.594,-0.804,-7.854,RIGHT,-7.854
0.999,-0.047,-7.854,NONE,-7.854
0.549,0.836,-7.854,NONE,-7.854
-0.386,0.923,-7.854,NONE,-7.854
-0.985,0.171,-7.854,NONE,-7.854
-0.615,-0.788,-7.854,NONE,-7.854
0.444,-0.896,-7.854,NONE,-7.854
0.999,-0.037,-7.854,NONE,-7.854
0.592,0.806,-7.854,NONE,-7.854
-0.272,0.962,-7.854,NONE,-7.854
-0.441,0.897,-7.854,NONE,-7.854
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,LEFT,1.31
-0.798,-0.602,1.097,LEFT,1.038
-0.851,-0.525,0.778,LEFT,0.709
-0.881,-0.473,0.421,LEFT,0.347
-0.892,-0.451,0.048,LEFT,-0.027
-0.886,-0.464,-0.323,LEFT,-0.396
-0.862,-0.507,-0.676,LEFT,-0.743
-0.816,-0.578,-0.992,LEFT,-1.048
-0.762,-0.647,-1.202,LEFT,-1.248
-0.671,-0.741,-1.394,LEFT,-1.42
-0.65,-0.76,-1.42,RIGHT,-1.642
-0.49,-0.872,-2.468,RIGHT,-2.655
-0.22,-0.976,-3.295,RIGHT,-3.425
0.136,-0.991,-3.805,RIGHT,-3.863
0.503,-0.864,-3.95,RIGHT,-3.937
0.793,-0.609,-3.767,RIGHT,-3.7
0.956,-0.293,-3.363,RIGHT,-3.267
1.0,0.014,-2.865,NONE,-2.664
0.969,0.248,-1.873,NONE,-1.681
0.925,0.381,-0.933,NONE,-0.75
0.905,0.425,-0.034,NONE,0.143
0.922,0.387,0.854,NONE,1.034
0.965,0.264,1.764,NONE,1.951
0.999,0.044,2.707,NONE,2.897
0.963,-0.271,3.646,NONE,3.825
0.777,-0.63,4.472,NONE,4.609
0.4,-0.916,5.016,NONE,5.075
0.106,-0.994,5.135,LEFT,5.236
-0.414,-0.91,5.43,LEFT,5.429
-0.821,-0.571,5.255,LEFT,5.178
-0.98,-0.199,4.898,RIGHT,4.595
-0.977,0.212,3.383,RIGHT,3.087
-0.961,0.275,3.087,RIGHT,2.794
-0.87,0.493,1.666,RIGHT,1.394
-0.817,0.577,0.335,RIGHT,0.075
-0.834,0.551,-0.965,RIGHT,-1.228
-0.913,0.408,-2.302,RIGHT,-2.578
-0.993,0.121,-3.709,RIGHT,-3.997
-0.949,-0.317,-5.133,RIGHT,-5.405
-0.621,-0.783,-6.373,RIGHT,-6.571
0.01,-1.0,-7.123,RIGHT,-7.193
0.668,-0.744,-7.204,RIGHT,-7.149
0.991,-0.137,-6.785,RIGHT,-6.676
0.87,0.492,-6.275,RIGHT,-6.198
0.43,0.903,-6.057,RIGHT,-6.072
-0.172,0.985,-6.363,RIGHT,-6.496
-0.751,0.661,-7.259,RIGHT,-7.5
-0.912,0.409,-7.757,NONE,-7.854
-0.922,-0.387,-7.854,NONE,-7.854
-0.275,-0.961,-7.854,NONE,-7.854
0.591,-0.806,-7.854,NONE,-7.854
0.996,-0.089,-7.854,NONE,-7.782
0.791,0.612,-7.002,NONE,-6.842
0.244,0.97,-6.413,NONE,-6.364
-0.38,0.925,-6.418,NONE,-6.492
-0.87,0.492,-6.985,NONE,-7.148
-0.974,-0.225,-7.854,NONE,-7.854
-0.497,-0.868,-7.854,NONE,-7.854
0.335,-0.942,-7.854,NONE,-7.854
0.918,-0.396,-7.804,NONE,-7.603
0.949,0.316,-6.773,NONE,-6.579
0.579,0.816,-5.94,NONE,-5.824
0.156,0.988,-5.602,LEFT,-5.471
-0.368,0.93,-5.159,LEFT,-5.13
-0.777,0.629,-5.181,LEFT,-5.229
-0.989,0.147,-5.513,LEFT,-5.597
-0.911,-0.412,-5.914,LEFT,-5.975
-0.517,-0.856,-6.076,LEFT,-6.055
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,RIGHT,-0.1
0.025,-1.0,-0.489,RIGHT,-0.582
0.096,-0.995,-0.927,RIGHT,-1.004
0.205,-0.979,-1.271,RIGHT,-1.325
0.34,-0.941,-1.491,RIGHT,-1.519
0.48,-0.877,-1.574,RIGHT,-1.574
0.61,-0.792,-1.523,RIGHT,-1.498
0.718,-0.696,-1.355,RIGHT,-1.31
0.798,-0.602,-1.097,RIGHT,-1.038
0.851,-0.525,-0.778,RIGHT,-0.709
0.881,-0.473,-0.421,RIGHT,-0.347
0.892,-0.451,-0.048,RIGHT,0.027
0.886,-0.464,0.323,RIGHT,0.396
0.862,-0.507,0.676,RIGHT,0.743
0.816,-0.578,0.992,RIGHT,1.048
0.746,-0.666,1.248,RIGHT,1.29
0.65,-0.76,1.42,RIGHT,1.443
0.533,-0.846,1.487,RIGHT,1.486
0.403,-0.915,1.431,RIGHT,1.404
0.3,-0.954,1.295,LEFT,1.448
0.138,-0.99,1.999,LEFT,2.118
-0.088,-0.996,2.505,LEFT,2.578
-0.346,-0.938,2.766,LEFT,2.788
-0.592,-0.806,2.776,LEFT,2.75
-0.784,-0.62,2.569,LEFT,2.507
-0.909,-0.416,2.21,LEFT,2.125
-0.941,-0.337,2.038,NONE,1.849
-0.982,-0.187,1.076,NONE,0.881
-0.992,-0.129,0.101,NONE,-0.093
-0.986,-0.166,-0.865,NONE,-1.056
-0.955,-0.297,-1.806,NONE,-1.988
-0.928,-0.372,-2.168,NONE,-2.343
-0.802,-0.597,-2.998,NONE,-3.145
-0.562,-0.827,-3.643,NONE,-3.739
-0.21,-0.978,-3.99,NONE,-4.015
0.187,-0.982,-3.961,NONE,-3.909
0.538,-0.843,-3.56,NONE,-3.442
0.778,-0.628,-2.874,NONE,-2.712
0.907,-0.421,-2.015,NONE,-1.832
0.961,-0.276,-1.08,NONE,-0.889
0.976,-0.217,-0.122,NONE,0.069
0.968,-0.251,0.829,NONE,1.016
0.927,-0.374,1.748,NONE,1.925
0.825,-0.566,2.591,NONE,2.744
0.625,-0.781,3.281,NONE,3.391
0.316,-0.949,3.714,NONE,3.762
0.019,-1.0,3.817,RIGHT,3.706
-0.325,-0.946,3.125,RIGHT,2.949
-0.562,-0.827,2.154,RIGHT,1.937
-0.686,-0.727,1.018,RIGHT,0.781
-0.716,-0.698,-0.18,RIGHT,-0.42
-0.66,-0.751,-1.354,RIGHT,-1.578
-0.507,-0.862,-2.415,RIGHT,-2.605
-0.242,-0.97,-3.263,RIGHT,-3.397
0.11,-0.994,-3.797,RIGHT,-3.86
0.481,-0.877,-3.965,RIGHT,-3.956
0.779,-0.627,-3.8,RIGHT,-3.735
0.95,-0.311,-3.405,LEFT,-3.111
0.982,-0.191,-2.814,NONE,-2.615
0.999,0.04,-1.815,NONE,-1.616
0.985,0.171,-0.829,NONE,-0.634
0.979,0.204,0.136,NONE,0.327
0.99,0.144,1.093,NONE,1.285
1.0,-0.013,2.054,NONE,2.245
0.965,-0.263,2.997,NONE,3.179
0.82,-0.572,3.849,NONE,3.998
0.516,-0.856,4.476,NONE,4.56
0.079,-0.997,4.728,NONE,4.725
-0.378,-0.926,4.531,NONE,4.439
-0.727,-0.687,3.934,RIGHT,3.679
-0.909,-0.416,2.586,RIGHT,2.301
-0.971,-0.241,1.14,RIGHT,0.847
-0.98,-0.201,-0.322,RIGHT,-0.613
-0.953,-0.301,-1.763,RIGHT,-2.045
-0.851,-0.525,-3.132,RIGHT,-3.388
-0.6,-0.8,-4.32,RIGHT,-4.522
-0.166,-0.986,-5.161,RIGHT,-5.273
0.363,-0.932,-5.511,RIGHT,-5.519
0.795,-0.606,-5.373,RIGHT,-5.3
0.991,-0.135,-4.924,RIGHT,-4.82
0.945,0.326,-4.412,RIGHT,-4.321
0.73,0.683,-4.038,RIGHT,-3.992
0.41,0.912,-3.933,RIGHT,-3.952
0.02,1.0,-4.177,RIGHT,-4.273
-0.15,0.989,-4.385,RIGHT,-4.514
-0.586,0.81,-5.199,RIGHT,-5.412
-0.933,0.359,-6.401,RIGHT,-6.675
-0.942,-0.336,-7.79,RIGHT,-7.854
-0.379,-0.925,-7.854,RIGHT,-7.854
0.502,-0.865,-7.854,RIGHT,-7.854
0.991,-0.135,-7.854,RIGHT,-7.854
0.749,0.663,-7.854,RIGHT,-7.854
0.014,1.0,-7.854,RIGHT,-7.854
-0.757,0.653,-7.854,RIGHT,-7.854
-0.963,-0.268,-7.854,RIGHT,-7.854
-0.189,-0.982,-7.854,RIGHT,-7.854
0.826,-0.563,-7.854,NONE,-7.854
0.874,0.485,-7.854,NONE,-7.854
0.048,0.999,-7.854,NONE,-7.854
-0.815,0.579,-7.854,NONE,-7.854
-0.902,-0.432,-7.854,NONE,-7.854
0.009,-1.0,-7.854,NONE,-7.854
0.904,-0.427,-7.854,NONE,-7.854
0.832,0.555,-7.854,NONE,-7.854
0.037,0.999,-7.854,NONE,-7.854
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,LEFT,1.31
-0.798,-0.602,1.097,LEFT,1.038
