@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
-0.996,0.092,-4.068,LEFT,-1.0
-0.944,-0.331,-4.491,LEFT,-0.91
-0.695,-0.719,-4.764,LEFT,-0.624
-0.287,-0.958,-4.707,LEFT,-0.197
0.157,-0.988,-4.223,LEFT,0.239
0.514,-0.858,-3.345,LEFT,0.568
0.73,-0.684,-2.197,LEFT,0.757
0.827,-0.562,-0.91,LEFT,0.836
0.844,-0.536,0.151,LEFT,0.841
0.798,-0.603,1.454,LEFT,0.778
0.657,-0.754,2.655,LEFT,0.614
0.389,-0.921,3.647,LEFT,0.319
-0.002,-1.0,4.305,LEFT,-0.088
-0.433,-0.901,4.546,LEFT,-0.513
0.0,-1.0,0.0,LEFT,-0.001
-0.025,-1.0,0.489,LEFT,-0.035
-0.096,-0.995,0.927,LEFT,-0.115
-0.205,-0.979,1.271,LEFT,-0.231
-0.34,-0.941,1.491,LEFT,-0.367
-0.48,-0.877,1.574,LEFT,-0.507
-0.61,-0.792,1.523,LEFT,-0.634
-0.718,-0.696,1.355,LEFT,-0.736
-0.798,-0.602,1.097,LEFT,-0.811
-0.851,-0.525,0.778,LEFT,-0.859
-0.881,-0.473,0.421,LEFT,-0.885
-0.892,-0.451,0.048,LEFT,-0.892
-0.886,-0.464,-0.323,LEFT,-0.883
-0.862,-0.507,-0.676,LEFT,-0.854
-0.816,-0.578,-0.992,LEFT,-0.804
-0.746,-0.666,-1.248,LEFT,-0.729
-0.65,-0.76,-1.42,LEFT,-0.628
-0.533,-0.846,-1.487,LEFT,-0.507
-0.403,-0.915,-1.431,LEFT,-0.377
-0.377,-0.926,-1.404,RIGHT,-0.349
-0.204,-0.979,-2.177,RIGHT,-0.16
0.043,-0.999,-2.737,RIGHT,0.098
0.326,-0.945,-3.028,LEFT,0.382
0.555,-0.832,-2.061,LEFT,0.588
0.674,-0.739,-0.935,LEFT,0.686
0.699,-0.715,0.249,LEFT,0.694
0.637,-0.771,1.402,LEFT,0.614
0.477,-0.879,2.438,LEFT,0.432
0.209,-0.978,3.254,LEFT,0.144
-0.142,-0.99,3.756,LEFT,-0.217
-0.504,-0.864,3.898,LEFT,-0.57
-0.79,-0.612,3.716,LEFT,-0.833
-0.953,-0.301,3.316,LEFT,-0.971
-0.984,-0.176,3.123,LEFT,-0.993
-0.994,0.11,2.618,LEFT,-0.987
-0.94,0.34,2.143,LEFT,-0.925
-0.857,0.515,1.741,LEFT,-0.839
-0.766,0.643,1.429,LEFT,-0.748
-0.675,0.738,1.21,LEFT,-0.658
-0.588,0.809,1.08,LEFT,-0.57
-0.499,0.867,1.037,LEFT,-0.481
-0.405,0.914,1.083,LEFT,-0.385
-0.298,0.954,1.226,LEFT,-0.274
-0.167,0.986,1.482,LEFT,-0.138
-0.002,1.0,1.879,LEFT,0.037
0.211,0.977,2.456,LEFT,0.261
0.477,0.879,3.261,LEFT,0.535
0.768,0.641,4.333,LEFT,0.821
0.98,0.197,5.653,LEFT,0.997
0.906,-0.423,7.048,LEFT,0.836
0.362,-0.932,8.131,LEFT,0.205
-0.452,-0.892,8.503,LEFT,-0.596
-0.965,-0.261,8.18,LEFT,-0.995
-0.864,0.503,7.655,LEFT,-0.778
-0.288,0.958,7.488,LEFT,-0.141
0.458,0.889,7.996,LEFT,0.596
0.971,0.238,9.151,LEFT,0.998
0.737,-0.676,10.467,LEFT,0.579
-0.256,-0.967,11.125,LEFT,-0.463
-0.647,-0.763,11.101,NONE,-0.798
-0.981,0.195,10.109,NONE,-0.922
-0.399,0.917,9.283,NONE,-0.223
0.487,0.873,9.239,NONE,0.64
0.994,0.108,9.927,NONE,0.996
0.601,-0.799,10.685,NONE,0.417
-0.418,-0.908,10.677,NONE,-0.601
-0.994,-0.11,9.809,NONE,-0.996
-0.682,0.731,8.833,NONE,-0.545
0.106,0.994,8.449,NONE,0.272
0.822,0.569,8.845,NONE,0.91
0.949,-0.315,9.688,NONE,0.87
0.246,-0.969,10.231,NONE,0.044
-0.692,-0.722,9.888,NONE,-0.82
-0.991,0.135,8.899,NONE,-0.952
-0.559,0.829,8.011,NONE,-0.421
0.0,-1.0,0.0,LEFT,-0.001
-0.025,-1.0,0.489,LEFT,-0.035
-0.096,-0.995,0.927,LEFT,-0.115
-0.205,-0.979,1.271,LEFT,-0.231
-0.34,-0.941,1.491,LEFT,-0.367
-0.48,-0.877,1.574,LEFT,-0.507
-0.61,-0.792,1.523,LEFT,-0.634
-0.718,-0.696,1.355,LEFT,-0.736
-0.798,-0.602,1.097,LEFT,-0.811
-0.851,-0.525,0.778,LEFT,-0.859
-0.881,-0.473,0.421,LEFT,-0.885
-0.892,-0.451,0.048,LEFT,-0.892
-0.886,-0.464,-0.323,LEFT,-0.883
-0.862,-0.507,-0.676,LEFT,-0.854
-0.816,-0.578,-0.992,LEFT,-0.804
-0.746,-0.666,-1.248,LEFT,-0.729
-0.671,-0.741,-1.394,NONE,-0.649
-0.537,-0.844,-1.974,NONE,-0.502
-0.34,-0.941,-2.386,NONE,-0.294
-0.096,-0.995,-2.577,NONE,-0.045
0.16,-0.987,-2.52,NONE,0.209
0.389,-0.921,-2.224,NONE,0.429
0.563,-0.826,-1.732,NONE,0.591
0.675,-0.737,-1.106,NONE,0.69
0.723,-0.691,-0.549,NONE,0.729
0.736,-0.677,0.172,NONE,0.732
0.699,-0.715,0.874,NONE,0.685
0.609,-0.793,1.507,NONE,0.583
0.459,-0.889,2.017,NONE,0.422
0.254,-0.967,2.348,NONE,0.208
0.015,-1.0,2.457,NONE,-0.035
-0.225,-0.974,2.328,NONE,-0.269
-0.429,-0.903,1.982,NONE,-0.464
-0.579,-0.815,1.466,NONE,-0.602
-0.602,-0.799,1.347,NONE,-0.622
-0.681,-0.733,0.704,NONE,-0.69
-0.707,-0.708,0.016,NONE,-0.706
-0.684,-0.73,-0.666,NONE,-0.672
-0.608,-0.794,-1.293,NONE,-0.586
-0.536,-0.844,-1.622,LEFT,-0.509
-0.395,-0.919,-1.562,LEFT,-0.366
-0.256,-0.967,-1.365,LEFT,-0.229
-0.136,-0.991,-1.042,NONE,-0.115
-0.029,-1.0,-1.113,NONE,-0.006
0.082,-0.997,-1.075,NONE,0.103
0.183,-0.983,-0.934,NONE,0.2
0.262,-0.965,-0.706,NONE,0.276
0.317,-0.948,-0.414,NONE,0.324
0.341,-0.94,-0.086,NONE,0.342
0.333,-0.943,0.245,NONE,0.328
0.295,-0.955,0.552,NONE,0.284
0.229,-0.974,0.804,NONE,0.213
0.141,-0.99,0.977,NONE,0.121
0.039,-0.999,1.056,NONE,0.018
-0.025,-1.0,1.053,LEFT,-0.047
-0.151,-0.989,1.458,LEFT,-0.18
-0.307,-0.952,1.72,LEFT,-0.339
-0.47,-0.883,1.821,LEFT,-0.502
-0.621,-0.783,1.766,LEFT,-0.648
-0.744,-0.669,1.577,LEFT,-0.764
-0.832,-0.555,1.288,LEFT,-0.846
-0.888,-0.459,0.932,LEFT,-0.897
-0.92,-0.392,0.537,LEFT,-0.924
-0.932,-0.362,0.124,LEFT,-0.933
-0.929,-0.369,-0.288,LEFT,-0.927
-0.91,-0.414,-0.686,LEFT,-0.904
-0.871,-0.492,-1.052,LEFT,-0.86
-0.804,-0.594,-1.363,LEFT,-0.788
-0.708,-0.706,-1.592,LEFT,-0.685
-0.582,-0.814,-1.709,LEFT,-0.553
-0.435,-0.901,-1.691,LEFT,-0.404
-0.284,-0.959,-1.526,LEFT,-0.254
-0.148,-0.989,-1.221,LEFT,-0.125
-0.047,-0.999,-0.803,LEFT,-0.032
-0.008,-1.0,-0.514,NONE,0.003
0.044,-0.999,-0.491,NONE,0.053
0.089,-0.996,-0.421,NONE,0.098
0.126,-0.992,-0.311,NONE,0.132
0.15,-0.989,-0.172,NONE,0.153
0.16,-0.987,-0.018,NONE,0.16
0.154,-0.988,0.136,NONE,0.151
0.133,-0.991,0.276,NONE,0.127
0.099,-0.995,0.387,NONE,0.092
0.058,-0.998,0.461,NONE,0.048
0.01,-1.0,0.489,NONE,0.0
-0.039,-0.999,0.469,NONE,-0.048
-0.075,-0.997,0.421,NONE,-0.083
-0.112,-0.994,0.325,NONE,-0.118
-0.138,-0.99,0.199,NONE,-0.142
-0.151,-0.989,0.054,NONE,-0.152
-0.149,-0.989,-0.093,NONE,-0.147
-0.133,-0.991,-0.231,NONE,-0.128
-0.103,-0.995,-0.345,NONE,-0.097
-0.066,-0.998,-0.424,NONE,-0.057
-0.021,-1.0,-0.462,NONE,-0.011
0.026,-1.0,-0.455,NONE,0.035
0.069,-0.998,-0.404,NONE,0.077
0.105,-0.994,-0.314,NONE,0.111
0.13,-0.991,-0.196,NONE,0.134
0.143,-0.99,-0.059,NONE,0.144
0.142,-0.99,0.082,NONE,0.14
0.127,-0.992,0.213,NONE,0.123
0.123,-0.992,0.237,NONE,0.118
0.093,-0.996,0.342,NONE,0.087
0.056,-0.998,0.412,NONE,0.048
0.013,-1.0,0.441,NONE,0.004
-0.031,-1.0,0.428,NONE,-0.039
-0.072,-0.997,0.374,NONE,-0.079
-0.104,-0.995,0.284,NONE,-0.11
-0.127,-0.992,0.167,NONE,-0.13
-0.137,-0.991,0.036,NONE,-0.137
-0.137,-0.991,-0.018,RIGHT,-0.136
-0.104,-0.995,-0.638,RIGHT,-0.091
-0.013,-1.0,-1.191,RIGHT,0.012
0.129,-0.992,-1.623,RIGHT,0.162
0.302,-0.953,-1.895,RIGHT,0.338
0.482,-0.876,-1.991,RIGHT,0.516
0.644,-0.765,-1.918,RIGHT,0.672
0.772,-0.636,-1.703,RIGHT,0.793
0.861,-0.509,-1.384,RIGHT,0.874
0.915,-0.402,-1.0,RIGHT,0.923
0.944,-0.329,-0.579,RIGHT,0.948
0.956,-0.295,-0.143,RIGHT,0.956
0.953,-0.302,0.292,RIGHT,0.951
0.937,-0.35,0.715,RIGHT,0.931
0.901,-0.434,1.108,RIGHT,0.891
0.891,-0.455,1.181,LEFT,0.878
0.792,-0.61,2.496,LEFT,0.759
0.569,-0.822,3.644,LEFT,0.506
0.194,-0.981,4.488,LEFT,0.104
-0.274,-0.962,4.905,LEFT,-0.367
-0.696,-0.718,4.87,LEFT,-0.762
-0.913,-0.409,4.593,LEFT,-0.946
-1.0,0.014,4.096,LEFT,-0.996
-0.922,0.388,3.605,LEFT,-0.892
-0.739,0.674,3.251,LEFT,-0.694
-0.493,0.87,3.112,LEFT,-0.437
-0.199,0.98,3.238,LEFT,-0.134
0.143,0.99,3.672,LEFT,0.216
0.519,0.855,4.455,LEFT,0.595
0.595,0.804,4.655,RIGHT,0.667
0.896,0.445,4.851,RIGHT,0.935
0.999,-0.043,5.248,RIGHT,0.989
0.889,-0.458,5.557,RIGHT,0.832
0.504,-0.864,5.703,RIGHT,0.403
-0.031,-1.0,5.383,RIGHT,-0.136
-0.506,-0.863,4.558,RIGHT,-0.581
-0.801,-0.598,3.361,RIGHT,-0.838
-0.931,-0.366,1.975,RIGHT,-0.944
-0.969,-0.246,0.527,RIGHT,-0.971
-0.964,-0.265,-0.921,RIGHT,-0.958
-0.908,-0.418,-2.329,RIGHT,-0.887
-0.745,-0.667,-3.621,RIGHT,-0.693
-0.411,-0.912,-4.661,RIGHT,-0.323
0.078,-0.997,-5.282,LEFT,0.181
0.537,-0.844,-4.42,LEFT,0.607
0.813,-0.582,-3.205,LEFT,0.847
0.933,-0.361,-1.814,LEFT,0.944
0.966,-0.257,-0.368,LEFT,0.968
0.957,-0.291,1.074,LEFT,0.949
0.89,-0.456,2.468,LEFT,0.865
0.708,-0.706,3.732,LEFT,0.651
0.353,-0.936,4.723,LEFT,0.261
-0.143,-0.99,5.282,LEFT,-0.248
-0.628,-0.778,5.342,LEFT,-0.707
-0.932,-0.364,5.006,LEFT,-0.963
-0.995,0.104,4.496,NONE,-0.982
-0.876,0.483,3.529,NONE,-0.84
-0.685,0.728,2.731,NONE,-0.646
-0.492,0.871,2.131,NONE,-0.455
-0.317,0.948,1.717,NONE,-0.285
-0.164,0.986,1.467,NONE,-0.136
-0.025,1.0,1.361,NONE,0.002
0.112,0.994,1.39,NONE,0.139
0.255,0.967,1.553,NONE,0.285
0.414,0.91,1.863,NONE,0.449
0.594,0.804,2.334,NONE,0.631
0.783,0.622,2.983,NONE,0.82
0.945,0.327,3.801,NONE,0.968
1.0,0.0,4.536,NONE,0.996
0.878,-0.479,5.428,NONE,0.82
0.474,-0.881,6.055,NONE,0.363
-0.122,-0.992,6.172,NONE,-0.243
-0.661,-0.751,5.714,NONE,-0.741
-0.949,-0.314,4.849,NONE,-0.975
-0.993,0.116,3.838,NONE,-0.982
-0.901,0.435,2.87,NONE,-0.875
-0.769,0.639,2.027,NONE,-0.743
-0.653,0.758,1.316,NONE,-0.633
-0.573,0.82,0.709,NONE,-0.562
-0.537,0.844,0.164,NONE,-0.535
-0.546,0.838,-0.362,NONE,-0.552
-0.597,0.802,-0.912,NONE,-0.613
-0.69,0.723,-1.527,NONE,-0.713
-0.813,0.582,-2.243,RIGHT,-0.84
-0.945,0.326,-3.577,RIGHT,-0.967
-0.995,-0.097,-4.999,RIGHT,-0.98
-0.786,-0.618,-6.343,RIGHT,-0.7
-0.217,-0.976,-7.293,RIGHT,-0.071
0.506,-0.863,-7.571,RIGHT,0.63
0.957,-0.291,-7.243,RIGHT,0.988
0.92,0.391,-6.715,RIGHT,0.86
0.493,0.87,-6.433,RIGHT,0.377
-0.136,0.991,-6.685,RIGHT,-0.267
-0.397,0.918,-6.962,NONE,-0.521
-0.904,0.427,-7.553,NONE,-0.959
-0.937,-0.351,-7.854,NONE,-0.864
-0.33,-0.944,-7.854,NONE,-0.155
0.375,-0.927,-7.854,NONE,0.532
0.672,-0.741,-7.854,NONE,0.788
1.0,-0.012,-7.718,NONE,0.99
0.759,0.651,-6.747,NONE,0.666
0.217,0.976,-6.191,NONE,0.096
-0.386,0.923,-6.214,NONE,-0.498
-0.863,0.504,-6.781,NONE,-0.924
-0.982,-0.19,-7.653,NONE,-0.941
-0.543,-0.839,-7.854,NONE,-0.395
0.268,-0.963,-7.854,NONE,0.425
0.884,-0.467,-7.741,NONE,0.945
0.995,0.102,-6.923,LEFT,0.972
0.752,0.659,-5.482,LEFT,0.677
0.353,0.936,-4.387,LEFT,0.272
-0.04,0.999,-3.697,LEFT,-0.112
-0.38,0.925,-3.372,LEFT,-0.442
-0.662,0.749,-3.355,LEFT,-0.712
-0.877,0.481,-3.581,LEFT,-0.909
-0.992,0.124,-3.97,LEFT,-0.999
-0.957,-0.29,-4.397,LEFT,-0.928
-0.732,-0.682,-4.695,LEFT,-0.664
-0.342,-0.94,-4.683,LEFT,-0.252
0.102,-0.995,-4.254,LEFT,0.185
0.47,-0.883,-3.425,LEFT,0.527
0.702,-0.713,-2.311,LEFT,0.732
0.811,-0.584,-1.044,LEFT,0.822
0.833,-0.553,0.272,LEFT,0.829
0.779,-0.627,1.559,LEFT,0.757
0.626,-0.78,2.735,LEFT,0.581
0.346,-0.938,3.69,LEFT,0.274
0.198,-0.98,3.982,LEFT,0.118
-0.223,-0.975,4.431,LEFT,-0.309
-0.623,-0.782,4.465,LEFT,-0.69
-0.894,-0.448,4.165,LEFT,-0.928
-0.997,-0.071,3.685,LEFT,-1.0
-0.963,0.268,3.181,LEFT,-0.945
-0.843,0.538,2.762,LEFT,-0.812
-0.676,0.737,2.489,LEFT,-0.638
-0.479,0.878,2.397,LEFT,-0.436
-0.252,0.968,2.511,LEFT,-0.203
0.011,1.0,2.863,LEFT,0.069
0.32,0.947,3.49,LEFT,0.387
0.659,0.752,4.431,LEFT,0.725
0.94,0.341,5.675,LEFT,0.973
0.958,-0.285,7.074,LEFT,0.907
0.49,-0.872,8.25,LEFT,0.338
-0.339,-0.941,8.747,LEFT,-0.497
-0.937,-0.351,8.491,RIGHT,-0.982
-0.916,0.402,6.959,RIGHT,-0.853
-0.505,0.863,5.684,RIGHT,-0.405
-0.004,1.0,4.882,RIGHT,0.092
0.448,0.894,4.559,RIGHT,0.527
0.796,0.605,4.633,RIGHT,0.849
0.985,0.17,4.974,RIGHT,0.997
0.94,-0.34,5.388,RIGHT,0.898
0.621,-0.783,5.619,RIGHT,0.53
0.113,-0.994,5.432,RIGHT,0.006
-0.388,-0.922,4.737,RIGHT,-0.472
-0.731,-0.683,3.631,RIGHT,-0.777
-0.899,-0.438,2.291,RIGHT,-0.917
-0.956,-0.292,0.86,RIGHT,-0.961
-0.96,-0.278,-0.584,RIGHT,-0.956
-0.917,-0.4,-1.996,RIGHT,-0.899
-0.779,-0.627,-3.311,RIGHT,-0.734
-0.483,-0.875,-4.405,RIGHT,-0.403
-0.025,-1.0,-5.116,RIGHT,0.079
0.482,-0.876,-5.336,RIGHT,0.572
0.856,-0.517,-5.111,RIGHT,0.904
0.999,-0.054,-4.634,RIGHT,0.999
0.928,0.374,-4.132,RIGHT,0.894
0.713,0.701,-3.779,RIGHT,0.659
0.41,0.912,-3.686,RIGHT,0.342
0.342,0.94,-3.705,RIGHT,0.272
-0.033,0.999,-4.011,RIGHT,-0.114
-0.449,0.893,-4.702,RIGHT,-0.532
-0.834,0.551,-5.787,RIGHT,-0.894
-0.998,-0.062,-7.15,RIGHT,-0.979
-0.664,-0.747,-7.854,RIGHT,-0.528
0.157,-0.988,-7.854,RIGHT,0.334
0.877,-0.481,-7.854,RIGHT,0.948
0.932,0.361,-7.854,RIGHT,0.859
0.365,0.931,-7.854,RIGHT,0.209
-0.445,0.896,-7.854,RIGHT,-0.594
-0.982,0.191,-7.854,RIGHT,-1.0
-0.656,-0.755,-7.854,RIGHT,-0.473
0.415,-0.91,-7.854,RIGHT,0.613
1.0,0.003,-7.854,RIGHT,0.975
0.455,0.891,-7.854,RIGHT,0.253
-0.583,0.812,-7.854,RIGHT,-0.752
-0.972,-0.236,-7.854,RIGHT,-0.882
-0.027,-1.0,-7.854,RIGHT,0.241
0.968,-0.25,-7.854,RIGHT,1.0
0.499,0.866,-7.854,RIGHT,0.264
-0.697,0.717,-7.854,RIGHT,-0.862
-0.83,-0.557,-7.854,RIGHT,-0.634
0.491,-0.871,-7.854,RIGHT,0.728
0.908,0.419,-7.854,NONE,0.751
-0.282,0.959,-7.854,NONE,-0.538
-0.989,-0.149,-7.854,NONE,-0.903
0.079,-0.997,-7.854,NONE,0.371
0.0,-1.0,0.0,LEFT,-0.001
-0.025,-1.0,0.489,LEFT,-0.035
-0.096,-0.995,0.927,LEFT,-0.115
-0.205,-0.979,1.271,LEFT,-0.231
-0.34,-0.941,1.491,LEFT,-0.367
-0.48,-0.877,1.574,LEFT,-0.507
-0.56,-0.828,1.559,NONE,-0.585
-0.66,-0.751,0.943,NONE,-0.673
-0.704,-0.71,0.265,NONE,-0.707
-0.699,-0.715,-0.426,NONE,-0.691
-0.642,-0.766,-1.079,NONE,-0.625
-0.532,-0.847,-1.645,NONE,-0.502
-0.364,-0.931,-2.07,NONE,-0.325
-0.152,-0.988,-2.304,NONE,-0.106
0.081,-0.997,-2.316,NONE,0.126
0.299,-0.954,-2.106,NONE,0.338
0.475,-0.88,-1.703,NONE,0.504
0.596,-0.803,-1.159,NONE,0.614
0.662,-0.749,-0.529,NONE,0.669
0.67,-0.743,-0.398,NONE,0.674
0.674,-0.739,0.265,NONE,0.669
0.629,-0.777,0.902,NONE,0.615
0.533,-0.846,1.464,NONE,0.507
0.383,-0.924,1.9,NONE,0.346
0.186,-0.982,2.161,NONE,0.144
-0.033,-0.999,2.215,NONE,-0.077
-0.246,-0.969,2.056,NONE,-0.285
-0.424,-0.906,1.705,NONE,-0.454
-0.552,-0.834,1.208,NONE,-0.571
-0.626,-0.78,0.618,NONE,-0.634
-0.649,-0.761,-0.014,NONE,-0.648
-0.624,-0.782,-0.639,NONE,-0.613
-0.568,-0.823,-1.101,RIGHT,-0.548
-0.429,-0.903,-2.081,RIGHT,-0.389
-0.192,-0.981,-2.868,RIGHT,-0.135
0.12,-0.993,-3.377,RIGHT,0.188
0.453,-0.891,-3.559,RIGHT,0.516
0.733,-0.68,-3.436,RIGHT,0.777
0.913,-0.408,-3.088,RIGHT,0.936
0.991,-0.135,-2.619,RIGHT,0.997
0.995,0.102,-2.117,RIGHT,0.99
0.958,0.286,-1.64,RIGHT,0.949
0.908,0.419,-1.21,RIGHT,0.898
0.861,0.509,-0.834,RIGHT,0.853
0.853,0.523,-0.764,LEFT,0.846
0.848,0.53,0.564,LEFT,0.855
0.907,0.422,1.907,LEFT,0.923
0.985,0.175,3.31,LEFT,0.994
0.974,-0.225,4.743,LEFT,0.948
0.719,-0.695,6.044,LEFT,0.628
0.408,-0.913,6.643,RIGHT,0.284
-0.224,-0.975,6.168,RIGHT,-0.34
-0.713,-0.701,5.132,RIGHT,-0.78
-0.946,-0.324,3.755,RIGHT,-0.967
-1.0,-0.029,2.263,RIGHT,-1.0
-0.993,0.121,0.77,RIGHT,-0.991
-0.992,0.125,-0.701,RIGHT,-0.994
-1.0,-0.018,-2.164,RIGHT,-0.998
-0.953,-0.301,-3.601,RIGHT,-0.928
-0.742,-0.67,-4.907,RIGHT,-0.672
-0.289,-0.957,-5.878,RIGHT,-0.174
0.315,-0.949,-6.307,RIGHT,0.432
0.813,-0.583,-6.172,RIGHT,0.878
1.0,-0.027,-5.697,RIGHT,0.996
0.996,0.086,-5.589,LEFT,0.981
0.842,0.539,-4.126,LEFT,0.796
0.608,0.794,-2.881,LEFT,0.562
0.405,0.914,-1.866,LEFT,0.372
0.271,0.963,-1.026,LEFT,0.252
0.207,0.978,-0.292,LEFT,0.203
0.212,0.977,0.408,LEFT,0.222
0.287,0.958,1.139,LEFT,0.31
0.43,0.903,1.97,LEFT,0.468
0.637,0.771,2.965,LEFT,0.683
0.865,0.502,4.166,LEFT,0.905
0.999,0.041,5.547,LEFT,0.997
0.834,-0.552,6.916,LEFT,0.749
0.239,-0.971,7.9,LEFT,0.082
-0.538,-0.843,8.165,LEFT,-0.668
-0.98,-0.199,7.797,LEFT,-0.999
-0.852,0.524,7.28,LEFT,-0.767
-0.555,0.832,7.118,RIGHT,-0.433
0.079,0.997,6.315,RIGHT,0.203
0.641,0.767,6.119,RIGHT,0.73
0.968,0.25,6.371,RIGHT,0.992
0.919,-0.393,6.765,RIGHT,0.858
0.461,-0.887,6.902,RIGHT,0.335
-0.193,-0.981,6.468,RIGHT,-0.316
-0.713,-0.701,5.443,RIGHT,-0.783
-0.955,-0.296,4.056,RIGHT,-0.975
-0.975,-0.22,3.759,RIGHT,-0.989
-0.997,0.079,2.254,RIGHT,-0.993
-0.974,0.228,0.773,RIGHT,-0.971
-0.973,0.233,-0.678,RIGHT,-0.976
-0.996,0.094,-2.128,RIGHT,-0.999
-0.982,-0.19,-3.575,RIGHT,-0.965
-0.815,-0.58,-4.931,RIGHT,-0.752
-0.393,-0.92,-5.99,RIGHT,-0.278
0.226,-0.974,-6.516,RIGHT,0.35
0.77,-0.637,-6.444,RIGHT,0.846
0.998,-0.068,-5.984,RIGHT,0.999
0.875,0.484,-5.484,RIGHT,0.818
0.508,0.861,-5.238,RIGHT,0.415
0.004,1.0,-5.426,RIGHT,-0.105
-0.54,0.842,-6.133,RIGHT,-0.64
-0.945,0.326,-7.316,RIGHT,-0.983
-0.892,-0.451,-7.854,RIGHT,-0.799
-0.178,-0.984,-7.854,RIGHT,0.016
0.718,-0.696,-7.854,RIGHT,0.84
0.983,0.185,-7.854,RIGHT,0.932
0.611,0.792,-7.854,RIGHT,0.46
-0.24,0.971,-7.854,RIGHT,-0.414
-0.933,0.359,-7.854,RIGHT,-0.987
-0.752,-0.66,-7.854,RIGHT,-0.58
0.333,-0.943,-7.854,RIGHT,0.549
0.999,-0.032,-7.854,RIGHT,0.98
0.438,0.899,-7.854,RIGHT,0.224
-0.643,0.766,-7.854,RIGHT,-0.806
-0.932,-0.364,-7.854,RIGHT,-0.804
0.162,-0.987,-7.854,RIGHT,0.427
1.0,-0.025,-7.854,RIGHT,0.97
0.257,0.966,-7.854,RIGHT,-0.005
-0.269,0.963,-7.854,RIGHT,-0.515
-0.996,-0.089,-7.854,RIGHT,-0.928
-0.928,-0.372,-7.854,RIGHT,-0.778
0.326,-0.945,-7.854,RIGHT,0.599
0.957,0.289,-7.854,RIGHT,0.83
0.088,0.996,-7.854,LEFT,-0.206
-0.982,0.188,-7.854,LEFT,-0.994
-0.271,-0.963,-7.854,LEFT,0.022
0.92,-0.391,-7.854,LEFT,0.992
0.0,-1.0,0.0,RIGHT,0.001
0.025,-1.0,-0.489,RIGHT,0.035
0.096,-0.995,-0.927,RIGHT,0.115
0.136,-0.991,-1.077,NONE,0.157
0.233,-0.972,-0.885,NONE,0.25
0.306,-0.952,-0.611,NONE,0.317
0.348,-0.937,-0.284,NONE,0.353
0.358,-0.934,0.066,NONE,0.357
0.336,-0.942,0.407,NONE,0.328
0.283,-0.959,0.707,NONE,0.269
0.202,-0.979,0.938,NONE,0.184
0.101,-0.995,1.078,NONE,0.08
-0.009,-1.0,1.113,NONE,-0.031
-0.075,-0.997,1.082,RIGHT,-0.095
-0.151,-0.989,0.459,RIGHT,-0.159
-0.164,-0.986,-0.203,RIGHT,-0.159
-0.112,-0.994,-0.838,RIGHT,-0.094
-0.001,-1.0,-1.386,RIGHT,0.028
0.16,-0.987,-1.796,RIGHT,0.195
0.345,-0.938,-2.03,RIGHT,0.384
0.384,-0.924,-2.054,LEFT,0.42
0.524,-0.852,-1.085,LEFT,0.541
0.572,-0.82,-0.036,LEFT,0.57
0.531,-0.847,1.007,LEFT,0.512
0.398,-0.917,1.955,LEFT,0.361
0.174,-0.985,2.719,LEFT,0.119
-0.124,-0.992,3.217,LEFT,-0.189
-0.443,-0.897,3.405,LEFT,-0.503
-0.714,-0.7,3.298,LEFT,-0.759
-0.896,-0.444,2.969,LEFT,-0.92
-0.983,-0.184,2.514,LEFT,-0.991
-0.999,0.042,2.016,LEFT,-0.997
-0.976,0.216,1.528,LEFT,-0.969
-0.94,0.341,1.076,LEFT,-0.933
-0.913,0.408,0.743,RIGHT,-0.908
-0.911,0.413,-0.647,RIGHT,-0.917
-0.958,0.287,-2.046,RIGHT,-0.97
-0.997,0.082,-3.193,RIGHT,-1.0
-0.953,-0.304,-4.623,RIGHT,-0.919
-0.67,-0.743,-5.889,RIGHT,-0.575
-0.097,-0.995,-6.721,RIGHT,0.038
0.556,-0.831,-6.92,LEFT,0.664
0.939,-0.345,-5.593,LEFT,0.97
0.991,0.13,-4.079,LEFT,0.978
0.894,0.448,-2.616,LEFT,0.87
0.791,0.612,-1.275,LEFT,0.777
0.75,0.661,-0.02,LEFT,0.751
0.788,0.615,1.222,LEFT,0.804
0.888,0.459,2.521,LEFT,0.912
0.988,0.155,3.913,LEFT,0.997
0.953,-0.302,5.336,LEFT,0.914
0.618,-0.787,6.575,LEFT,0.507
-0.035,-0.999,7.309,LEFT,-0.18
-0.699,-0.715,7.359,LEFT,-0.795
-0.997,-0.081,6.918,LEFT,-0.998
-0.834,0.551,6.42,LEFT,-0.757
-0.349,0.937,6.258,LEFT,-0.229
0.28,0.96,6.656,RIGHT,0.404
0.81,0.587,6.645,RIGHT,0.881
0.999,-0.054,6.998,RIGHT,0.981
0.716,-0.698,7.306,RIGHT,0.607
0.072,-0.997,7.136,RIGHT,-0.07
-0.569,-0.822,6.308,RIGHT,-0.667
-0.922,-0.387,4.993,RIGHT,-0.955
-1.0,0.028,3.493,RIGHT,-0.996
-0.955,0.297,2.004,RIGHT,-0.943
-0.909,0.418,0.581,RIGHT,-0.905
-0.914,0.407,-0.806,RIGHT,-0.921
-0.964,0.266,-2.209,RIGHT,-0.976
